price,location,type,bedrooms,bathrooms,area,parking
$ 470.000.000,"Gran Granada, Engativa, Zona Occidental, Bogotá D.C, Cundinamarca",Apartamento en Venta en Gran Granada,3 habitaciones,2 baños,73 m²,Parqueadero
$ 550.000.000,"Suba, Zona Noroccidental, Bogotá D.C, Cundinamarca",Casa en Venta en Suba,6 habitaciones,2 baños,128 m²,Parqueadero
$ 870.000.000,"Engativa, Zona Occidental, Bogotá D.C, Cundinamarca",Casa en Venta en Engativa,6 habitaciones,4 baños,249 m²,Parqueadero
$ 430.000.000,"Normandia, Engativa, Zona Occidental, Bogotá D.C, Cundinamarca",Apartamento en Venta en Normandia,5 habitaciones,2 baños,121 m²,
$ 7.820.000.000,"Quinta Camacho, Chapinero, Zona Chapinero, Bogotá D.C, Cundinamarca",Local comercial en Venta en Quinta Camacho,,1 baño,408 m²,Parqueadero
$ 375.000.000,"Gran Granada, Engativa, Zona Occidental, Bogotá D.C, Cundinamarca",Apartamento en Venta en Gran Granada,3 habitaciones,2 baños,68 m²,
$ 890.000.000,"Engativa, Zona Occidental, Bogotá D.C, Cundinamarca",Casa en Venta en Engativa,9 habitaciones,3 baños,,
$ 285.000.000,"Tintala, Kennedy, Zona Suroccidental, Bogotá D.C, Cundinamarca",Apartamento en Venta en Tintala,2 habitaciones,2 baños,53 m²,
$ 460.000.000,"Gran Granada, Engativa, Zona Occidental, Bogotá D.C, Cundinamarca",Apartamento en Venta en Gran Granada,3 habitaciones,2 baños,82 m²,
$ 900.000.000,"Engativa, Zona Occidental, Bogotá D.C, Cundinamarca",Casa en Venta en Engativa,5 habitaciones,3 baños,280 m²,Parqueadero
$ 665.000.000,"Engativa, Zona Occidental, Bogotá D.C, Cundinamarca",Casa en Venta en Engativa,5 habitaciones,3 baños,115 m²,Parqueadero
$ 920.000.000,"Engativa, Zona Occidental, Bogotá D.C, Cundinamarca",Casa en Venta en Engativa,4 habitaciones,2 baños,230 m²,Parqueadero
$ 1.200.000.000,"Santa Barbara, Usaquén, Zona Norte, Bogotá D.C, Cundinamarca",Apartamento en Venta en Santa Barbara,4 habitaciones,5 baños,193 m²,Parqueadero
$ 630.000.000,"La Uribe, Usaquén, Zona Norte, Bogotá D.C, Cundinamarca",Apartamento en Venta en La Uribe,3 habitaciones,"2,5 baños",107 m²,Parqueadero
$ 240.000.000,"Engativa, Zona Occidental, Bogotá D.C, Cundinamarca",Casa en Venta en Engativa,4 habitaciones,2 baños,63 m²,
$ 750.000.000,"El Retiro, Chapinero, Zona Chapinero, Bogotá D.C, Cundinamarca",Oficina en Venta en El Retiro,,2 baños,110 m²,
$ 2.907.000.000,"Barrancas, Usaquén, Zona Norte, Bogotá D.C, Cundinamarca",Oficina en Venta en Barrancas,7 habitaciones,,246 m²,
$ 913.000.000,"Chapinero, Zona Chapinero, Bogotá D.C, Cundinamarca",Oficina en Venta en Chapinero,,3 baños,120 m²,
$ 219.000.000,"La Candelaria, Zona Centro, Bogotá D.C, Cundinamarca",Oficina en Venta en La Candelaria,,1 baño,57 m²,
$ 1.200.000.000,"El Chicó, Chapinero, Zona Chapinero, Bogotá D.C, Cundinamarca",Oficina en Venta en El Chicó,,1 baño,78 m²,
$ 1.100.000.000,"Chico Reservado, Chapinero, Zona Chapinero, Bogotá D.C, Cundinamarca",Apartamento en Venta en Chico Reservado,3 habitaciones,2 baños,130 m²,
$ 390.000.000,"Engativa, Zona Occidental, Bogotá D.C, Cundinamarca",Local comercial en Venta en Engativa,,1 baño,49 m²,
$ 5.000.000.000,"Chico Norte, Chapinero, Zona Chapinero, Bogotá D.C, Cundinamarca",Oficina en Venta en Chico Norte,,,385 m²,Parqueadero
$ 1.150.000.000,"Niza, Suba, Zona Noroccidental, Bogotá D.C, Cundinamarca",Apartamento en Venta en Niza,2 habitaciones,"3,5 baños",,Parqueadero
$ 350.000.000,"San Cristobal, Zona Sur, Bogotá D.C, Cundinamarca",Apartamento en Venta en San Cristobal,2 habitaciones,2 baños,72 m²,
$ 1.427.000.000,"Santa Barbara, Usaquén, Zona Norte, Bogotá D.C, Cundinamarca",Apartamento en Venta en Santa Barbara,2 habitaciones,3 baños,,Parqueadero
$ 750.000.000,"Usaquén, Zona Norte, Bogotá D.C, Cundinamarca",Casa en Venta en Usaquén,3 habitaciones,3 baños,,Parqueadero
$ 570.000.000,"Santa Barbara, Usaquén, Zona Norte, Bogotá D.C, Cundinamarca",Apartamento en Venta en Santa Barbara,2 habitaciones,3 baños,89 m²,Parqueadero
$ 730.000.000,"Usaquén, Zona Norte, Bogotá D.C, Cundinamarca",Apartamento en Venta en Usaquén,2 habitaciones,2 baños,,Parqueadero
$ 545.000.000,"Santa Barbara, Usaquén, Zona Norte, Bogotá D.C, Cundinamarca",Apartamento en Venta en Santa Barbara,2 habitaciones,3 baños,,Parqueadero
$ 2.699.999.925,"San Diego, Santa Fe, Zona Centro, Bogotá D.C, Cundinamarca",Oficina en Venta en San Diego,,,525 m²,Parqueadero
$ 748.324.181,"El Chicó, Chapinero, Zona Chapinero, Bogotá D.C, Cundinamarca",Apartamento en Venta en El Chicó,1 habitación,2 baños,53 m²,
$ 1.408.168.548,"El Chicó, Chapinero, Zona Chapinero, Bogotá D.C, Cundinamarca",Apartamento en Venta en El Chicó,2 habitaciones,3 baños,93 m²,
$ 1.700.000.000,"El Chicó, Chapinero, Zona Chapinero, Bogotá D.C, Cundinamarca",Apartamento en Venta en El Chicó,5 habitaciones,5 baños,224 m²,
$ 1.200.000.000,"Bosque De Pinos, Usaquén, Zona Norte, Bogotá D.C, Cundinamarca",Apartamento en Venta en Bosque De Pinos,3 habitaciones,,,Parqueadero
$ 1.300.000.000,"Cerros De Suba, Suba, Zona Noroccidental, Bogotá D.C, Cundinamarca",Casa en Venta en Cerros De Suba,4 habitaciones,6 baños,292 m²,
$ 3.800.000.000,"Usaquén, Zona Norte, Bogotá D.C, Cundinamarca",Casa en Venta en Usaquén,4 habitaciones,5 baños,425 m²,
$ 1.733.090.760,"El Chicó, Chapinero, Zona Chapinero, Bogotá D.C, Cundinamarca",Apartamento en Venta en El Chicó,2 habitaciones,3 baños,114 m²,
$ 1.900.000.000,"Suba, Zona Noroccidental, Bogotá D.C, Cundinamarca",Casa en Venta en Suba,3 habitaciones,5 baños,300 m²,
$ 1.200.000.000,"Usaquén, Zona Norte, Bogotá D.C, Cundinamarca",Casa en Venta en Usaquén,5 habitaciones,3 baños,233 m²,
$ 160.000.000,"Chapinero, Zona Chapinero, Bogotá D.C, Cundinamarca",Oficina en Venta en Chapinero,,,34 m²,
$ 1.599.000.000,"Chapinero, Zona Chapinero, Bogotá D.C, Cundinamarca",Apartamento en Venta en Chapinero,4 habitaciones,4 baños,180 m²,
$ 160.000.000,"Chapinero, Zona Chapinero, Bogotá D.C, Cundinamarca",Oficina en Venta en Chapinero,,,34 m²,
$ 1.599.000.000,"Chapinero, Zona Chapinero, Bogotá D.C, Cundinamarca",Apartamento en Venta en Chapinero,4 habitaciones,4 baños,180 m²,
$ 3.800.000.000,"Chapinero, Zona Chapinero, Bogotá D.C, Cundinamarca",Local comercial en Venta en Chapinero,,,214 m²,
$ 2.100.000.000,"Suba, Zona Noroccidental, Bogotá D.C, Cundinamarca",Casa en Venta en Suba,3 habitaciones,3 baños,2.011 m²,Parqueadero
$ 820.000.000,"La Calleja, Usaquén, Zona Norte, Bogotá D.C, Cundinamarca",Apartamento en Venta en La Calleja,3 habitaciones,3 baños,114 m²,
$ 2.300.000.000,"Chapinero, Zona Chapinero, Bogotá D.C, Cundinamarca",Oficina en Venta en Chapinero,,4 baños,198 m²,
$ 850.000.000,"Usaquén, Zona Norte, Bogotá D.C, Cundinamarca",Apartamento en Venta en Usaquén,3 habitaciones,3 baños,,Parqueadero
$ 239.999.000,"Puente Aranda, Zona Centro, Bogotá D.C, Cundinamarca",Apartamento en Venta en Puente Aranda,2 habitaciones,1 baño,36 m²,
$ 2.200.000.000,"Suba, Zona Noroccidental, Bogotá D.C, Cundinamarca",Casa en Venta en Suba,4 habitaciones,7 baños,428 m²,Parqueadero
$ 2.400.000.000,"Suba, Zona Noroccidental, Bogotá D.C, Cundinamarca",Casa en Venta en Suba,7 habitaciones,4 baños,,
$ 650.000.000,"Kennedy, Zona Suroccidental, Bogotá D.C, Cundinamarca",Casa en Venta en Kennedy,3 habitaciones,4 baños,133 m²,Parqueadero
$ 1.200.000.000,"Usaquén, Zona Norte, Bogotá D.C, Cundinamarca",Casa en Venta en Usaquén,4 habitaciones,4 baños,200 m²,
$ 4.000.000,"La Calleja, Usaquén, Zona Norte, Bogotá D.C, Cundinamarca",Casa en Venta en La Calleja,,4 baños,335 m²,Parqueadero
$ 480.000.000,"Santa Barbara, Usaquén, Zona Norte, Bogotá D.C, Cundinamarca",Apartaestudio en Venta en Santa Barbara,1 habitación,2 baños,82 m²,Parqueadero
$ 1.800.000.000,"Niza, Suba, Zona Noroccidental, Bogotá D.C, Cundinamarca",Casa en Venta en Niza,5 habitaciones,4 baños,375 m²,Parqueadero
$ 465.000.000,"Santa Librada, Usme, Zona Sur, Bogotá D.C, Cundinamarca",Apartamento en Venta en Santa Librada,3 habitaciones,2 baños,,Parqueadero
$ 1.200.000.000,"Suba, Zona Noroccidental, Bogotá D.C, Cundinamarca",Casa en Venta en Suba,4 habitaciones,5 baños,310 m²,Parqueadero
$ 1.350.000.000,"San Patricio, Usaquén, Zona Norte, Bogotá D.C, Cundinamarca",Apartamento en Venta en San Patricio,3 habitaciones,3 baños,206 m²,Parqueadero
$ 260.000.000,"Chapinero Central, Chapinero, Zona Chapinero, Bogotá D.C, Cundinamarca",Oficina en Venta en Chapinero Central,2 habitaciones,1 baño,43 m²,
$ 490.000.000,"Barrios Unidos, Zona Chapinero, Bogotá D.C, Cundinamarca",Apartamento en Venta en Barrios Unidos,2 habitaciones,2 baños,,Parqueadero
$ 1.550.000.000,"Alhambra, Suba, Zona Noroccidental, Bogotá D.C, Cundinamarca",Casa en Venta en Alhambra,4 habitaciones,5 baños,305 m²,Parqueadero
$ 620.000.000,"Barrios Unidos, Zona Chapinero, Bogotá D.C, Cundinamarca",Apartamento en Venta en Barrios Unidos,3 habitaciones,3 baños,105 m²,
$ 800.000.000,"Santa Barbara, Usaquén, Zona Norte, Bogotá D.C, Cundinamarca",Apartamento en Venta en Santa Barbara,2 habitaciones,4 baños,106 m²,Parqueadero
$ 289.000.000,"Barrios Unidos, Zona Chapinero, Bogotá D.C, Cundinamarca",Apartaestudio en Venta en Barrios Unidos,1 habitación,1 baño,25 m²,
$ 6.500.000.000,"San Patricio, Usaquén, Zona Norte, Bogotá D.C, Cundinamarca",Local comercial en Venta en San Patricio,,7 baños,677 m²,
$ 1.150.000.000,"El Chicó, Chapinero, Zona Chapinero, Bogotá D.C, Cundinamarca",Apartamento en Venta en El Chicó,2 habitaciones,"2,5 baños",,Parqueadero
$ 1.920.000.000,"San Patricio, Usaquén, Zona Norte, Bogotá D.C, Cundinamarca",Apartamento en Venta en San Patricio,4 habitaciones,"5,5 baños",,Parqueadero
$ 300.000.000,"Cedritos, Usaquén, Zona Norte, Bogotá D.C, Cundinamarca",Apartamento en Venta en Cedritos,3 habitaciones,2 baños,,Parqueadero
$ 1.936.162.800,"Tunjuelito, Zona Sur, Bogotá D.C, Cundinamarca",Local comercial en Venta en Tunjuelito,,,23.701 m²,Parqueadero
$ 569.000.000,"Colinas De Suba, Suba, Zona Noroccidental, Bogotá D.C, Cundinamarca",Apartaestudio en Venta en Colinas De Suba,1 habitación,"1,5 baños",,
$ 400.000.000,"La Candelaria, Zona Centro, Bogotá D.C, Cundinamarca",Apartaestudio en Venta en La Candelaria,1 habitación,1 baño,,
$ 410.000.000,"La Candelaria, Zona Centro, Bogotá D.C, Cundinamarca",Apartaestudio en Venta en La Candelaria,1 habitación,1 baño,,
$ 544.999.000,"La Uribe, Usaquén, Zona Norte, Bogotá D.C, Cundinamarca",Apartamento en Venta en La Uribe,3 habitaciones,"2,5 baños",,
$ 969.000.000,"Fontibón, Zona Occidental, Bogotá D.C, Cundinamarca",Apartamento en Venta en Fontibón,3 habitaciones,3 baños,,Parqueadero
$ 291.000.000,"Barrios Unidos, Zona Chapinero, Bogotá D.C, Cundinamarca",Apartaestudio en Venta en Barrios Unidos,1 habitación,1 baño,,
$ 850.000.000,"Florida Blanca, Engativa, Zona Occidental, Bogotá D.C, Cundinamarca",Casa en Venta en Florida Blanca,7 habitaciones,"4,5 baños",330 m²,Parqueadero
$ 270.000.000,"Chapinero, Zona Chapinero, Bogotá D.C, Cundinamarca",Apartaestudio en Venta en Chapinero,1 habitación,1 baño,,
$ 950.000.000,"Santa Barbara, Usaquén, Zona Norte, Bogotá D.C, Cundinamarca",Apartamento en Venta en Santa Barbara,3 habitaciones,"4,5 baños",175 m²,Parqueadero
$ 302.000.000,"Teusaquillo, Zona Chapinero, Bogotá D.C, Cundinamarca",Apartaestudio en Venta en Teusaquillo,1 habitación,1 baño,,
$ 458.000.000,"Usaquén, Zona Norte, Bogotá D.C, Cundinamarca",Apartaestudio en Venta en Usaquén,1 habitación,1 baño,,
$ 310.000.000,"Pasadena , Suba, Zona Noroccidental, Bogotá D.C, Cundinamarca",Apartaestudio en Venta en Pasadena,1 habitación,1 baño,,
$ 1.050.000.000,"Chapinero, Zona Chapinero, Bogotá D.C, Cundinamarca",Oficina en Venta en Chapinero,4 habitaciones,3 baños,155 m²,Parqueadero
$ 1.200.000.000,"Modelia, Fontibón, Zona Occidental, Bogotá D.C, Cundinamarca",Casa en Venta en Modelia,5 habitaciones,3 baños,260 m²,Parqueadero
$ 1.200.000.000,"Barrios Unidos, Zona Chapinero, Bogotá D.C, Cundinamarca",Casa en Venta en Barrios Unidos,5 habitaciones,"3,5 baños",,Parqueadero
$ 710.000.000,"El Chicó, Chapinero, Zona Chapinero, Bogotá D.C, Cundinamarca",Oficina en Venta en El Chicó,,,59 m²,
$ 800.000.000,"El Retiro, Chapinero, Zona Chapinero, Bogotá D.C, Cundinamarca",Apartamento en Venta en El Retiro,2 habitaciones,2 baños,83 m²,
$ 103.999.990,"Puente Largo, Suba, Zona Noroccidental, Bogotá D.C, Cundinamarca",Oficina en Venta en Puente Largo,,,,
$ 300.000.000,"Marly, Chapinero, Zona Chapinero, Bogotá D.C, Cundinamarca",Apartamento en Venta en Marly,1 habitación,1 baño,33 m²,Parqueadero
$ 3.800.000.000,"Suba, Zona Noroccidental, Bogotá D.C, Cundinamarca",Casa en Venta en Suba,5 habitaciones,"7,5 baños",,Parqueadero
$ 1.280.000.000,"Teusaquillo, Zona Chapinero, Bogotá D.C, Cundinamarca",Casa en Venta en Teusaquillo,3 habitaciones,3 baños,260 m²,Parqueadero
$ 2.500.000.000,"Santa Barbara, Usaquén, Zona Norte, Bogotá D.C, Cundinamarca",Casa en Venta en Santa Barbara,4 habitaciones,5 baños,,Parqueadero
$ 910.000.000,"La Calleja, Usaquén, Zona Norte, Bogotá D.C, Cundinamarca",Apartamento en Venta en La Calleja,2 habitaciones,2 baños,,Parqueadero
$ 4.300.000.000,"Los Rosales, Chapinero, Zona Chapinero, Bogotá D.C, Cundinamarca",Apartamento en Venta en Los Rosales,4 habitaciones,6 baños,397 m²,Parqueadero
$ 1.400.000.000,"Alhambra, Suba, Zona Noroccidental, Bogotá D.C, Cundinamarca",Casa en Venta en Alhambra,,,,
$ 1.300.000.000,"Cedritos, Usaquén, Zona Norte, Bogotá D.C, Cundinamarca",Casa en Venta en Cedritos,5 habitaciones,4 baños,,Parqueadero
$ 315.000.000,"Suba, Zona Noroccidental, Bogotá D.C, Cundinamarca",Apartamento en Venta en Suba,2 habitaciones,2 baños,,Parqueadero
$ 890.000.000,"La Soledad , Teusaquillo, Zona Chapinero, Bogotá D.C, Cundinamarca",Apartamento en Venta en La Soledad,2 habitaciones,2 baños,,Parqueadero
$ 1.600.000.000,"Barrios Unidos, Zona Chapinero, Bogotá D.C, Cundinamarca",Casa en Venta en Barrios Unidos,,7 baños,393 m²,Parqueadero
$ 800.000.000,"Los Rosales, Chapinero, Zona Chapinero, Bogotá D.C, Cundinamarca",Apartamento en Venta en Los Rosales,3 habitaciones,2 baños,,Parqueadero
$ 205.000.000,"Santa Barbara, Usaquén, Zona Norte, Bogotá D.C, Cundinamarca",Apartaestudio en Venta en Santa Barbara,1 habitación,1 baño,,Parqueadero
$ 2.217.000.000,"Chapinero Alto, Chapinero, Zona Chapinero, Bogotá D.C, Cundinamarca",Casa en Venta en Chapinero Alto,3 habitaciones,3 baños,,Parqueadero
$ 1.550.000.000,"Cedritos, Usaquén, Zona Norte, Bogotá D.C, Cundinamarca",Apartamento en Venta en Cedritos,4 habitaciones,5 baños,235 m²,Parqueadero
$ 13.756.380.040,"Usaquén, Zona Norte, Bogotá D.C, Cundinamarca",Oficina en Venta en Usaquén,,,1.342 m²,Parqueadero
$ 350.000.000,"Fontibón, Zona Occidental, Bogotá D.C, Cundinamarca",Casa en Venta en Fontibón,3 habitaciones,2 baños,78 m²,Parqueadero
$ 5.500.000.000,"Cabrero, Chapinero, Zona Chapinero, Bogotá D.C, Cundinamarca",Local comercial en Venta en Cabrero,,1 baño,,
$ 11.109.000,"Quinta Camacho, Chapinero, Zona Chapinero, Bogotá D.C, Cundinamarca",Oficina en Venta en Quinta Camacho,,3 baños,2.319 m²,Parqueadero
$ 3.500.000.000,"Chapinero, Zona Chapinero, Bogotá D.C, Cundinamarca",Apartamento en Venta en Chapinero,3 habitaciones,5 baños,320 m²,Parqueadero
$ 1.620.000.000,"Barrios Unidos, Zona Chapinero, Bogotá D.C, Cundinamarca",Casa en Venta en Barrios Unidos,10 habitaciones,6 baños,,Parqueadero
$ 420.000.000,"Barrios Unidos, Zona Chapinero, Bogotá D.C, Cundinamarca",Apartaestudio en Venta en Barrios Unidos,3 habitaciones,3 baños,85 m²,
$ 1.750.000.000,"El Chicó, Chapinero, Zona Chapinero, Bogotá D.C, Cundinamarca",Apartamento en Venta en El Chicó,3 habitaciones,4 baños,,Parqueadero
$ 660.000.000,"Bosque De Pinos, Usaquén, Zona Norte, Bogotá D.C, Cundinamarca",Apartamento en Venta en Bosque De Pinos,1 habitación,2 baños,,Parqueadero
$ 1.100.000.000,"El Retiro, Chapinero, Zona Chapinero, Bogotá D.C, Cundinamarca",Apartamento en Venta en El Retiro,3 habitaciones,3 baños,,Parqueadero
$ 1.550.000.000,"Barrios Unidos, Zona Chapinero, Bogotá D.C, Cundinamarca",Local comercial en Venta en Barrios Unidos,,1 baño,150 m²,
$ 1.800.000.000,"El Chicó, Chapinero, Zona Chapinero, Bogotá D.C, Cundinamarca",Oficina en Venta en El Chicó,,1 baño,96 m²,Parqueadero
$ 263.250.000,"Usaquén, Zona Norte, Bogotá D.C, Cundinamarca",Apartamento en Venta en Usaquén,1 habitación,1 baño,45 m²,Parqueadero
$ 4.190.000.000,"Hayuelos, Fontibón, Zona Occidental, Bogotá D.C, Cundinamarca",Local comercial en Venta en Hayuelos,,1 baño,712 m²,Parqueadero
$ 524.000.000,"Usaquén, Zona Norte, Bogotá D.C, Cundinamarca",Apartamento en Venta en Usaquén,2 habitaciones,3 baños,,Parqueadero
$ 5.800.000.000,"Niza, Suba, Zona Noroccidental, Bogotá D.C, Cundinamarca",Local comercial en Venta en Niza,,,2.799 m²,Parqueadero
$ 1.750.000.000,"Suba, Zona Noroccidental, Bogotá D.C, Cundinamarca",Oficina en Venta en Suba,4 habitaciones,6 baños,311 m²,Parqueadero
$ 3.400.000.000,"Los Rosales, Chapinero, Zona Chapinero, Bogotá D.C, Cundinamarca",Apartamento en Venta en Los Rosales,3 habitaciones,5 baños,300 m²,
$ 560.000.000,"Suba, Zona Noroccidental, Bogotá D.C, Cundinamarca",Apartamento en Venta en Suba,2 habitaciones,2 baños,65 m²,
$ 485.000.000,"Santa Fe, Zona Centro, Bogotá D.C, Cundinamarca",Apartamento en Venta en Santa Fe,1 habitación,2 baños,53 m²,
$ 2.000.000.000,"Usaquén, Zona Norte, Bogotá D.C, Cundinamarca",Apartamento en Venta en Usaquén,3 habitaciones,3 baños,276 m²,
$ 670.000.000,"Santa Fe, Zona Centro, Bogotá D.C, Cundinamarca",Apartamento en Venta en Santa Fe,1 habitación,2 baños,67 m²,
$ 2.392.770.007,"El Chicó, Chapinero, Zona Chapinero, Bogotá D.C, Cundinamarca",Apartamento en Venta en El Chicó,2 habitaciones,3 baños,147 m²,
$ 485.000.000,"Santa Fe, Zona Centro, Bogotá D.C, Cundinamarca",Apartamento en Venta en Santa Fe,1 habitación,2 baños,53 m²,
$ 930.000.000,"Chico Norte, Chapinero, Zona Chapinero, Bogotá D.C, Cundinamarca",Apartamento en Venta en Chico Norte,4 habitaciones,3 baños,150 m²,
$ 1.466.760.773,"El Chicó, Chapinero, Zona Chapinero, Bogotá D.C, Cundinamarca",Apartamento en Venta en El Chicó,2 habitaciones,3 baños,93 m²,
$ 2.631.641.416,"El Chicó, Chapinero, Zona Chapinero, Bogotá D.C, Cundinamarca",Apartamento en Venta en El Chicó,3 habitaciones,3 baños,162 m²,
$ 2.918.983.000,"El Chicó, Chapinero, Zona Chapinero, Bogotá D.C, Cundinamarca",Apartamento en Venta en El Chicó,3 habitaciones,4 baños,193 m²,
$ 460.000.000,"Usaquén, Zona Norte, Bogotá D.C, Cundinamarca",Apartamento en Venta en Usaquén,2 habitaciones,2 baños,72 m²,
$ 430.000.000,"Usaquén, Zona Norte, Bogotá D.C, Cundinamarca",Apartamento en Venta en Usaquén,3 habitaciones,2 baños,96 m²,
$ 827.101.854,"El Chicó, Chapinero, Zona Chapinero, Bogotá D.C, Cundinamarca",Apartamento en Venta en El Chicó,1 habitación,2 baños,58 m²,
$ 950.000.000,"Cedritos, Usaquén, Zona Norte, Bogotá D.C, Cundinamarca",Casa en Venta en Cedritos,4 habitaciones,4 baños,158 m²,
$ 450.000.000,"Niza, Suba, Zona Noroccidental, Bogotá D.C, Cundinamarca",Apartamento en Venta en Niza,1 habitación,2 baños,52 m²,
$ 350.000.000,"Cedritos, Usaquén, Zona Norte, Bogotá D.C, Cundinamarca",Apartamento en Venta en Cedritos,3 habitaciones,2 baños,59 m²,
$ 650.000.000,"El Retiro, Chapinero, Zona Chapinero, Bogotá D.C, Cundinamarca",Apartamento en Venta en El Retiro,3 habitaciones,2 baños,122 m²,
$ 880.000.000,"Quinta Camacho, Chapinero, Zona Chapinero, Bogotá D.C, Cundinamarca",Apartamento en Venta en Quinta Camacho,3 habitaciones,4 baños,189 m²,
$ 1.500.000.000,"Usaquén, Zona Norte, Bogotá D.C, Cundinamarca",Apartamento en Venta en Usaquén,3 habitaciones,3 baños,205 m²,
$ 700.000.000,"Bella Suiza, Usaquén, Zona Norte, Bogotá D.C, Cundinamarca",Apartamento en Venta en Bella Suiza,2 habitaciones,2 baños,81 m²,
$ 12.064.000.000,"Chapinero Alto, Chapinero, Zona Chapinero, Bogotá D.C, Cundinamarca",Local comercial en Venta en Chapinero Alto,,6 baños,,Parqueadero
$ 825.000.000,"Cedritos, Usaquén, Zona Norte, Bogotá D.C, Cundinamarca",Apartamento en Venta en Cedritos,3 habitaciones,3 baños,126 m²,
$ 1.761.563.212,"El Chicó, Chapinero, Zona Chapinero, Bogotá D.C, Cundinamarca",Apartamento en Venta en El Chicó,2 habitaciones,3 baños,129 m²,
$ 827.101.854,"El Chicó, Chapinero, Zona Chapinero, Bogotá D.C, Cundinamarca",Apartamento en Venta en El Chicó,1 habitación,2 baños,58 m²,
